nm, %T
862.000000, 93.510553
861.000000, 93.717571
860.000000, 93.665409
859.000000, 93.364449
858.000000, 94.053506
857.000000, 93.711119
856.000000, 93.938244
855.000000, 93.938743
854.000000, 93.590970
853.000000, 93.490289
852.000000, 93.600269
851.000000, 93.643401
850.000000, 93.585503
849.000000, 93.780377
848.000000, 93.526824
847.000000, 93.376117
846.000000, 93.783911
845.000000, 93.799435
844.000000, 93.585757
843.000000, 93.623889
842.000000, 93.574197
841.000000, 93.546954
840.000000, 93.681142
839.000000, 93.705650
838.000000, 93.629407
837.000000, 93.687137
836.000000, 93.702639
835.000000, 93.436920
834.000000, 93.542312
833.000000, 93.707432
832.000000, 93.639019
831.000000, 93.578522
830.000000, 93.715411
829.000000, 93.857017
828.000000, 93.864770
827.000000, 93.811582
826.000000, 93.731004
825.000000, 93.627494
824.000000, 93.655628
823.000000, 93.771447
822.000000, 93.765802
821.000000, 93.767493
820.000000, 93.799038
819.000000, 93.786905
818.000000, 93.832835
817.000000, 93.683335
816.000000, 93.610410
815.000000, 93.710536
814.000000, 93.805941
813.000000, 93.799368
812.000000, 93.647866
811.000000, 93.714128
810.000000, 93.857142
809.000000, 93.822106
808.000000, 93.629019
807.000000, 93.583221
806.000000, 93.636527
805.000000, 93.632835
804.000000, 93.630747
803.000000, 93.644615
802.000000, 93.666235
801.000000, 93.694975
800.000000, 93.672114
799.000000, 93.626956
798.000000, 93.675469
797.000000, 93.700017
796.000000, 93.710568
795.000000, 93.683520
794.000000, 93.637399
793.000000, 93.733628
792.000000, 93.705184
791.000000, 93.627536
790.000000, 93.684564
789.000000, 93.677287
788.000000, 93.568876
787.000000, 93.491508
786.000000, 93.525117
785.000000, 93.608824
784.000000, 93.696846
783.000000, 93.690894
782.000000, 93.736394
781.000000, 93.692832
780.000000, 93.719642
779.000000, 93.621810
778.000000, 93.585013
777.000000, 93.621830
776.000000, 93.687326
775.000000, 93.752501
774.000000, 93.776530
773.000000, 93.698891
772.000000, 93.632691
771.000000, 93.618173
770.000000, 93.679007
769.000000, 93.693161
768.000000, 93.719874
767.000000, 93.683976
766.000000, 93.579488
765.000000, 93.583369
764.000000, 93.668726
763.000000, 93.688823
762.000000, 93.761697
761.000000, 93.783930
760.000000, 93.726187
759.000000, 93.604979
758.000000, 93.613713
757.000000, 93.579419
756.000000, 93.643220
755.000000, 93.656488
754.000000, 93.726374
753.000000, 93.650314
752.000000, 93.658518
751.000000, 93.654179
750.000000, 93.625421
749.000000, 93.546637
748.000000, 93.608329
747.000000, 93.724271
746.000000, 93.697679
745.000000, 93.651119
744.000000, 93.663627
743.000000, 93.712144
742.000000, 93.728249
741.000000, 93.656183
740.000000, 93.630065
739.000000, 93.634536
738.000000, 93.565026
737.000000, 93.666540
736.000000, 93.652096
735.000000, 93.646112
734.000000, 93.593971
733.000000, 93.742370
732.000000, 93.773180
731.000000, 93.718971
730.000000, 93.685752
729.000000, 93.660754
728.000000, 93.695275
727.000000, 93.623220
726.000000, 93.661069
725.000000, 93.631404
724.000000, 93.617791
723.000000, 93.650554
722.000000, 93.680238
721.000000, 93.697233
720.000000, 93.586193
719.000000, 93.784851
718.000000, 93.745510
717.000000, 93.662205
716.000000, 93.618633
715.000000, 93.610226
714.000000, 93.696668
713.000000, 93.649126
712.000000, 93.647973
711.000000, 93.662230
710.000000, 93.637492
709.000000, 93.703944
708.000000, 93.689438
707.000000, 93.660553
706.000000, 93.666630
705.000000, 93.650063
704.000000, 93.675157
703.000000, 93.644894
702.000000, 93.624871
701.000000, 93.652813
700.000000, 93.644128
699.000000, 93.716905
698.000000, 93.671475
697.000000, 93.702606
696.000000, 93.722984
695.000000, 93.617872
694.000000, 93.657543
693.000000, 93.693555
692.000000, 93.705392
691.000000, 93.653214
690.000000, 93.669080
689.000000, 93.700442
688.000000, 93.650571
687.000000, 93.671213
686.000000, 93.638004
685.000000, 93.667116
684.000000, 93.710601
683.000000, 93.631379
682.000000, 93.653294
681.000000, 93.625082
680.000000, 93.642120
679.000000, 93.640842
678.000000, 93.680251
677.000000, 93.730892
676.000000, 93.617126
675.000000, 93.673359
674.000000, 93.573110
673.000000, 93.653125
672.000000, 93.638448
671.000000, 93.634172
670.000000, 93.634473
669.000000, 93.590961
668.000000, 93.650648
667.000000, 93.663248
666.000000, 93.651847
665.000000, 93.640767
664.000000, 93.589286
663.000000, 93.629938
662.000000, 93.673512
661.000000, 93.630635
660.000000, 93.569636
659.000000, 93.622437
658.000000, 93.590771
657.000000, 93.626371
656.000000, 93.635788
655.000000, 93.596946
654.000000, 93.587859
653.000000, 93.590364
652.000000, 93.610202
651.000000, 93.566876
650.000000, 93.629473
649.000000, 93.662757
648.000000, 93.634849
647.000000, 93.614904
646.000000, 93.642280
645.000000, 93.592255
644.000000, 93.607603
643.000000, 93.604362
642.000000, 93.632138
641.000000, 93.611250
640.000000, 93.654855
639.000000, 93.628067
638.000000, 93.617297
637.000000, 93.628063
636.000000, 93.583846
635.000000, 93.613292
634.000000, 93.680842
633.000000, 93.655216
632.000000, 93.645768
631.000000, 93.635779
630.000000, 93.617099
629.000000, 93.575209
628.000000, 93.549113
627.000000, 93.583127
626.000000, 93.629021
625.000000, 93.648843
624.000000, 93.643303
623.000000, 93.614106
622.000000, 93.603898
621.000000, 93.608770
620.000000, 93.652598
619.000000, 93.636625
618.000000, 93.581228
617.000000, 93.591661
616.000000, 93.582278
615.000000, 93.606621
614.000000, 93.586623
613.000000, 93.580103
612.000000, 93.602683
611.000000, 93.606444
610.000000, 93.566127
609.000000, 93.600456
608.000000, 93.558680
607.000000, 93.578077
606.000000, 93.616227
605.000000, 93.627666
604.000000, 93.596143
603.000000, 93.597231
602.000000, 93.608908
601.000000, 93.581013
600.000000, 93.571188
599.000000, 93.572305
598.000000, 93.574629
597.000000, 93.589170
596.000000, 93.587064
595.000000, 93.560585
594.000000, 93.570931
593.000000, 93.590303
592.000000, 93.617602
591.000000, 93.591401
590.000000, 93.545683
589.000000, 93.566234
588.000000, 93.574425
587.000000, 93.552220
586.000000, 93.543751
585.000000, 93.543680
584.000000, 93.543967
583.000000, 93.553773
582.000000, 93.548215
581.000000, 93.589047
580.000000, 93.575315
579.000000, 93.559240
578.000000, 93.587553
577.000000, 93.593515
576.000000, 93.602597
575.000000, 93.584666
574.000000, 93.581064
573.000000, 93.571406
572.000000, 93.524681
571.000000, 93.517451
570.000000, 93.538902
569.000000, 93.557905
568.000000, 93.543677
567.000000, 93.562135
566.000000, 93.523319
565.000000, 93.537717
564.000000, 93.553247
563.000000, 93.532901
562.000000, 93.531994
561.000000, 93.546530
560.000000, 93.563556
559.000000, 93.565990
558.000000, 93.555459
557.000000, 93.516698
556.000000, 93.514447
555.000000, 93.542128
554.000000, 93.541549
553.000000, 93.539651
552.000000, 93.583134
551.000000, 93.595931
550.000000, 93.535121
549.000000, 93.521664
548.000000, 93.523126
547.000000, 93.520916
546.000000, 93.545369
545.000000, 93.554951
544.000000, 93.549073
543.000000, 93.553629
542.000000, 93.574517
541.000000, 93.552371
540.000000, 93.537303
539.000000, 93.527501
538.000000, 93.525346
537.000000, 93.533551
536.000000, 93.515265
535.000000, 93.537774
534.000000, 93.566969
533.000000, 93.533651
532.000000, 93.527965
531.000000, 93.530674
530.000000, 93.528583
529.000000, 93.532015
528.000000, 93.514400
527.000000, 93.524136
526.000000, 93.514438
525.000000, 93.516142
524.000000, 93.520524
523.000000, 93.499724
522.000000, 93.511188
521.000000, 93.543854
520.000000, 93.536117
519.000000, 93.517192
518.000000, 93.527851
517.000000, 93.528421
516.000000, 93.523498
515.000000, 93.509416
514.000000, 93.509028
513.000000, 93.516853
512.000000, 93.497547
511.000000, 93.466239
510.000000, 93.466738
509.000000, 93.469466
508.000000, 93.440487
507.000000, 93.444971
506.000000, 93.427106
505.000000, 93.415979
504.000000, 93.427247
503.000000, 93.428761
502.000000, 93.408574
501.000000, 93.413770
500.000000, 93.444515
499.000000, 93.440286
498.000000, 93.415032
497.000000, 93.409595
496.000000, 93.401329
495.000000, 93.427694
494.000000, 93.452237
493.000000, 93.435183
492.000000, 93.412523
491.000000, 93.415479
490.000000, 93.431282
489.000000, 93.454835
488.000000, 93.429352
487.000000, 93.453809
486.000000, 93.483236
485.000000, 93.441086
484.000000, 93.400808
483.000000, 93.413943
482.000000, 93.444992
481.000000, 93.524736
480.000000, 93.486450
479.000000, 93.478955
478.000000, 93.425292
477.000000, 93.422160
476.000000, 93.436795
475.000000, 93.437468
474.000000, 93.487547
473.000000, 93.455930
472.000000, 93.464368
471.000000, 93.447983
470.000000, 93.412157
469.000000, 93.450503
468.000000, 93.440406
467.000000, 93.452312
466.000000, 93.416039
465.000000, 93.441735
464.000000, 93.425252
463.000000, 93.389887
462.000000, 93.367431
461.000000, 93.357793
460.000000, 93.363122
459.000000, 93.372955
458.000000, 93.377575
457.000000, 93.359608
456.000000, 93.365905
455.000000, 93.342565
454.000000, 93.376913
453.000000, 93.359940
452.000000, 93.328155
451.000000, 93.366048
450.000000, 93.369393
449.000000, 93.347817
448.000000, 93.349332
447.000000, 93.361231
446.000000, 93.376532
445.000000, 93.341090
444.000000, 93.354393
443.000000, 93.372321
442.000000, 93.389930
441.000000, 93.368803
440.000000, 93.418181
439.000000, 93.361544
438.000000, 93.376777
437.000000, 93.400166
436.000000, 93.319298
435.000000, 93.338227
434.000000, 93.318236
433.000000, 93.348156
432.000000, 93.310057
431.000000, 93.368995
430.000000, 93.283249
429.000000, 93.291841
428.000000, 93.343472
427.000000, 93.358724
426.000000, 93.309152
425.000000, 93.343333
424.000000, 93.315361
423.000000, 93.330567
422.000000, 93.337017
421.000000, 93.305173
420.000000, 93.326024
419.000000, 93.312395
418.000000, 93.278358
417.000000, 93.274148
416.000000, 93.312959
415.000000, 93.288491
414.000000, 93.349658
413.000000, 93.275871
412.000000, 93.272480
411.000000, 93.329138
410.000000, 93.387018
409.000000, 93.212209
408.000000, 93.222918
407.000000, 93.302531
406.000000, 93.266815
405.000000, 93.283186
404.000000, 93.301699
403.000000, 93.226183
402.000000, 93.176820
401.000000, 93.318266
400.000000, 93.200337
399.000000, 93.229137
398.000000, 93.235775
397.000000, 93.267140
396.000000, 93.273605
395.000000, 93.315156
394.000000, 93.245898
393.000000, 93.262643
392.000000, 93.261811
391.000000, 93.263694
390.000000, 93.245755
389.000000, 93.238362
388.000000, 93.167301
387.000000, 93.266050
386.000000, 93.181095
385.000000, 93.292358
384.000000, 93.226391
383.000000, 93.146910
382.000000, 93.143566
381.000000, 93.264998
380.000000, 93.243347
379.000000, 93.167112
378.000000, 93.185857
377.000000, 93.147681
376.000000, 93.268967
375.000000, 93.189643
374.000000, 93.212378
373.000000, 93.157841
372.000000, 93.271733
371.000000, 93.172064
370.000000, 93.229702
369.000000, 93.198663
368.000000, 93.206432
367.000000, 93.241793
366.000000, 93.111217
365.000000, 93.116240
364.000000, 93.144523
363.000000, 93.234157
362.000000, 93.132357
361.000000, 93.139569
360.000000, 93.177811
359.000000, 93.210433
358.000000, 93.194797
357.000000, 93.151398
356.000000, 93.236361
355.000000, 93.154675
354.000000, 93.125500
353.000000, 93.184637
352.000000, 93.084954
351.000000, 93.182827
350.000000, 93.148094
349.000000, 93.099081
348.000000, 93.111890
347.000000, 93.146471
346.000000, 93.081545
345.000000, 93.172392
344.000000, 93.146374
343.000000, 93.170736
342.000000, 93.086011
341.000000, 93.140856
340.000000, 93.083021
339.000000, 93.098367
338.000000, 93.040817
337.000000, 93.086098
336.000000, 93.026981
335.000000, 93.125392
334.000000, 93.065148
333.000000, 92.978143
332.000000, 93.027266
331.000000, 93.063733
330.000000, 93.155453
329.000000, 93.095907
328.000000, 93.028479
327.000000, 93.034480
326.000000, 93.078693
325.000000, 93.136646
324.000000, 92.982784
323.000000, 92.942484
322.000000, 92.989918
321.000000, 92.950413
320.000000, 92.914636
319.000000, 92.986745
318.000000, 93.071912
317.000000, 92.972321
316.000000, 92.919118
315.000000, 92.914263
314.000000, 92.945551
313.000000, 92.920620
312.000000, 92.900308
311.000000, 92.959983
310.000000, 92.949041
309.000000, 92.915800
308.000000, 92.993686
307.000000, 92.947753
306.000000, 92.902343
305.000000, 92.848208
304.000000, 92.904234
303.000000, 92.956345
302.000000, 92.880295
301.000000, 92.788389
300.000000, 92.864559
299.000000, 92.813003
298.000000, 92.808479
297.000000, 92.792333
296.000000, 92.794128
295.000000, 92.829339
294.000000, 92.808309
293.000000, 92.741345
292.000000, 92.769147
291.000000, 92.764778
290.000000, 92.720805
289.000000, 92.735908
288.000000, 92.718719
287.000000, 92.720623
286.000000, 92.723340
285.000000, 92.719512
284.000000, 92.679965
283.000000, 92.593176
282.000000, 92.578556
281.000000, 92.613378
280.000000, 92.637086
279.000000, 92.628264
278.000000, 92.580849
277.000000, 92.571326
276.000000, 92.581941
275.000000, 92.572093
274.000000, 92.569525
273.000000, 92.496950
272.000000, 92.483798
271.000000, 92.475637
270.000000, 92.471722
269.000000, 92.469714
268.000000, 92.468742
267.000000, 92.428314
266.000000, 92.401989
265.000000, 92.347624
264.000000, 92.303556
263.000000, 92.288228
262.000000, 92.270391
261.000000, 92.283083
260.000000, 92.250367
259.000000, 92.189028
258.000000, 92.129599
257.000000, 92.072753
256.000000, 92.015410
255.000000, 92.011399
254.000000, 91.984877
253.000000, 91.904482
252.000000, 91.806839
251.000000, 91.793680
250.000000, 91.812363
