nm, %T
781.000000, 94.777903
780.000000, 94.755395
779.000000, 94.745558
778.000000, 94.694016
777.000000, 94.607611
776.000000, 94.681137
775.000000, 94.672389
774.000000, 94.678606
773.000000, 94.791910
772.000000, 94.776871
771.000000, 94.738971
770.000000, 94.617923
769.000000, 94.713372
768.000000, 94.601552
767.000000, 94.569676
766.000000, 94.640608
765.000000, 94.679065
764.000000, 94.691642
763.000000, 94.686439
762.000000, 94.612997
761.000000, 94.632888
760.000000, 94.616390
759.000000, 94.593914
758.000000, 94.567254
757.000000, 94.586866
756.000000, 94.555492
755.000000, 94.512769
754.000000, 94.480501
753.000000, 94.552185
752.000000, 94.531305
751.000000, 94.582357
750.000000, 94.603456
749.000000, 94.591925
748.000000, 94.662861
747.000000, 94.551798
746.000000, 94.489763
745.000000, 94.467588
744.000000, 94.597862
743.000000, 94.557132
742.000000, 94.572152
741.000000, 94.595936
740.000000, 94.618444
739.000000, 94.540279
738.000000, 94.503257
737.000000, 94.558301
736.000000, 94.472647
735.000000, 94.454110
734.000000, 94.502667
733.000000, 94.530331
732.000000, 94.523153
731.000000, 94.520566
730.000000, 94.461274
729.000000, 94.507949
728.000000, 94.478371
727.000000, 94.513705
726.000000, 94.523761
725.000000, 94.427804
724.000000, 94.484613
723.000000, 94.518618
722.000000, 94.554820
721.000000, 94.491395
720.000000, 94.506719
719.000000, 94.543545
718.000000, 94.498404
717.000000, 94.533684
716.000000, 94.462476
715.000000, 94.475361
714.000000, 94.391482
713.000000, 94.389566
712.000000, 94.387695
711.000000, 94.414147
710.000000, 94.517190
709.000000, 94.458881
708.000000, 94.447392
707.000000, 94.472763
706.000000, 94.478100
705.000000, 94.453902
704.000000, 94.483024
703.000000, 94.516883
702.000000, 94.407939
701.000000, 94.474596
700.000000, 94.474539
699.000000, 94.490198
698.000000, 94.366412
697.000000, 94.450323
696.000000, 94.467787
695.000000, 94.417573
694.000000, 94.369417
693.000000, 94.409496
692.000000, 94.410291
691.000000, 94.368016
690.000000, 94.486946
689.000000, 94.396503
688.000000, 94.506865
687.000000, 94.416719
686.000000, 94.428825
685.000000, 94.385296
684.000000, 94.368300
683.000000, 94.390902
682.000000, 94.442634
681.000000, 94.398689
680.000000, 94.394414
679.000000, 94.426156
678.000000, 94.360676
677.000000, 94.356016
676.000000, 94.373332
675.000000, 94.363067
674.000000, 94.303006
673.000000, 94.427014
672.000000, 94.324922
671.000000, 94.335586
670.000000, 94.324508
669.000000, 94.313299
668.000000, 94.274478
667.000000, 94.297680
666.000000, 94.319305
665.000000, 94.286158
664.000000, 94.280630
663.000000, 94.296749
662.000000, 94.322336
661.000000, 94.334161
660.000000, 94.353771
659.000000, 94.325809
658.000000, 94.285064
657.000000, 94.291972
656.000000, 94.253423
655.000000, 94.283670
654.000000, 94.283192
653.000000, 94.274179
652.000000, 94.287869
651.000000, 94.341738
650.000000, 94.260271
649.000000, 94.335040
648.000000, 94.279531
647.000000, 94.222443
646.000000, 94.255461
645.000000, 94.308212
644.000000, 94.201051
643.000000, 94.221017
642.000000, 94.238155
641.000000, 94.248876
640.000000, 94.216231
639.000000, 94.205657
638.000000, 94.200016
637.000000, 94.204486
636.000000, 94.215130
635.000000, 94.182401
634.000000, 94.166838
633.000000, 94.166954
632.000000, 94.185114
631.000000, 94.171637
630.000000, 94.162666
629.000000, 94.180905
628.000000, 94.157927
627.000000, 94.122378
626.000000, 94.165547
625.000000, 94.099312
624.000000, 94.112011
623.000000, 94.138689
622.000000, 94.135513
621.000000, 94.092589
620.000000, 94.115954
619.000000, 94.155776
618.000000, 94.145672
617.000000, 94.131928
616.000000, 94.143994
615.000000, 94.105667
614.000000, 94.103646
613.000000, 94.075725
612.000000, 94.089135
611.000000, 94.124486
610.000000, 94.099911
609.000000, 94.143847
608.000000, 94.116758
607.000000, 94.074883
606.000000, 94.089186
605.000000, 94.068650
604.000000, 94.084710
603.000000, 94.058995
602.000000, 94.020820
601.000000, 94.050954
600.000000, 94.076484
599.000000, 94.079121
598.000000, 94.049666
597.000000, 94.056896
596.000000, 94.083262
595.000000, 94.063405
594.000000, 94.051334
593.000000, 94.083990
592.000000, 94.043847
591.000000, 94.036281
590.000000, 94.046934
589.000000, 94.046310
588.000000, 94.045402
587.000000, 94.066998
586.000000, 94.066372
585.000000, 94.040664
584.000000, 94.021778
583.000000, 94.042126
582.000000, 94.081114
581.000000, 94.034617
580.000000, 94.058883
579.000000, 94.062007
578.000000, 94.055418
577.000000, 94.020555
576.000000, 94.043476
575.000000, 94.043506
574.000000, 94.048593
573.000000, 94.036185
572.000000, 94.042392
571.000000, 94.041513
570.000000, 94.030343
569.000000, 93.993209
568.000000, 94.012597
567.000000, 94.053739
566.000000, 94.047903
565.000000, 94.034526
564.000000, 94.037292
563.000000, 94.011941
562.000000, 94.006652
561.000000, 94.041612
560.000000, 94.053400
559.000000, 94.053544
558.000000, 94.033213
557.000000, 94.042060
556.000000, 94.048617
555.000000, 94.028338
554.000000, 94.050157
553.000000, 94.067294
552.000000, 94.061885
551.000000, 94.020523
550.000000, 94.023781
549.000000, 94.047357
548.000000, 94.062666
547.000000, 94.055390
546.000000, 94.048741
545.000000, 94.062177
544.000000, 94.069914
543.000000, 94.042789
542.000000, 94.042290
541.000000, 94.061025
540.000000, 94.077578
539.000000, 94.064187
538.000000, 94.026379
537.000000, 94.043676
536.000000, 94.080589
535.000000, 94.090327
534.000000, 94.095757
533.000000, 94.107806
532.000000, 94.060276
531.000000, 94.047214
530.000000, 94.092184
529.000000, 94.064380
528.000000, 94.033750
527.000000, 94.064613
526.000000, 94.054760
525.000000, 94.085329
524.000000, 94.124838
523.000000, 94.084552
522.000000, 94.050620
521.000000, 94.092110
520.000000, 94.145137
519.000000, 94.159727
518.000000, 94.146788
517.000000, 94.148240
516.000000, 94.148215
515.000000, 94.123108
514.000000, 94.100454
513.000000, 94.141438
512.000000, 94.137990
511.000000, 94.107572
510.000000, 94.130890
509.000000, 94.121348
508.000000, 94.097837
507.000000, 94.068015
506.000000, 94.090634
505.000000, 94.115867
504.000000, 94.058823
503.000000, 94.035342
502.000000, 94.063839
501.000000, 94.095711
500.000000, 94.066582
499.000000, 94.071357
498.000000, 94.083576
497.000000, 94.098020
496.000000, 94.071130
495.000000, 94.065445
494.000000, 94.056707
493.000000, 94.070525
492.000000, 94.095126
491.000000, 94.106833
490.000000, 94.130889
489.000000, 94.151694
488.000000, 94.113976
487.000000, 94.115114
486.000000, 94.139431
485.000000, 94.149133
484.000000, 94.129753
483.000000, 94.135831
482.000000, 94.189231
481.000000, 94.251237
480.000000, 94.291505
479.000000, 94.288148
478.000000, 94.297362
477.000000, 94.290129
476.000000, 94.311166
475.000000, 94.307240
474.000000, 94.335215
473.000000, 94.356242
472.000000, 94.342004
471.000000, 94.365248
470.000000, 94.372064
469.000000, 94.358250
468.000000, 94.377832
467.000000, 94.393683
466.000000, 94.388965
465.000000, 94.404411
464.000000, 94.400488
463.000000, 94.429998
462.000000, 94.425180
461.000000, 94.419576
460.000000, 94.435719
459.000000, 94.434035
458.000000, 94.428985
457.000000, 94.413399
456.000000, 94.407698
455.000000, 94.447284
454.000000, 94.424160
453.000000, 94.388735
452.000000, 94.384143
451.000000, 94.426950
450.000000, 94.442075
449.000000, 94.466736
448.000000, 94.453779
447.000000, 94.434587
446.000000, 94.437071
445.000000, 94.500382
444.000000, 94.491979
443.000000, 94.549281
442.000000, 94.511555
441.000000, 94.494171
440.000000, 94.566195
439.000000, 94.582688
438.000000, 94.611266
437.000000, 94.616014
436.000000, 94.574120
435.000000, 94.604778
434.000000, 94.561435
433.000000, 94.632273
432.000000, 94.624086
431.000000, 94.648521
430.000000, 94.633510
429.000000, 94.673543
428.000000, 94.699490
427.000000, 94.711810
426.000000, 94.746147
425.000000, 94.713635
424.000000, 94.740073
423.000000, 94.769776
422.000000, 94.812046
421.000000, 94.731787
420.000000, 94.849273
419.000000, 94.801186
418.000000, 94.802591
417.000000, 94.844987
416.000000, 94.842353
415.000000, 94.896866
414.000000, 94.915713
413.000000, 94.857314
412.000000, 94.943139
411.000000, 94.920859
410.000000, 94.985039
409.000000, 95.101598
408.000000, 95.019396
407.000000, 95.104986
406.000000, 95.033373
405.000000, 95.081218
404.000000, 95.076518
403.000000, 95.162162
402.000000, 95.162726
401.000000, 95.235915
400.000000, 95.299477
399.000000, 95.228470
398.000000, 95.352698
397.000000, 95.368716
396.000000, 95.352261
395.000000, 95.496307
394.000000, 95.469879
393.000000, 95.475702
392.000000, 95.563652
391.000000, 95.598767
390.000000, 95.533161
389.000000, 95.644974
388.000000, 95.706742
387.000000, 95.702722
386.000000, 95.764339
385.000000, 95.734434
384.000000, 95.770517
383.000000, 95.812187
382.000000, 95.901947
381.000000, 95.937312
380.000000, 95.931603
379.000000, 96.037259
378.000000, 95.935985
377.000000, 96.000463
376.000000, 96.055655
375.000000, 96.163036
374.000000, 96.217446
373.000000, 96.194951
372.000000, 96.259215
371.000000, 96.510321
370.000000, 96.383003
369.000000, 96.376293
368.000000, 96.492595
367.000000, 96.476506
366.000000, 96.556095
365.000000, 96.532055
364.000000, 96.563420
363.000000, 96.604682
362.000000, 96.629371
361.000000, 96.662908
360.000000, 96.631019
359.000000, 96.623100
358.000000, 96.682794
357.000000, 96.780800
356.000000, 96.767473
355.000000, 96.849017
354.000000, 96.754200
353.000000, 96.725381
352.000000, 96.802548
351.000000, 96.823615
350.000000, 96.803771
349.000000, 96.863768
348.000000, 96.792303
347.000000, 96.908889
346.000000, 97.001263
345.000000, 96.972294
344.000000, 96.932501
343.000000, 96.889249
342.000000, 96.878156
341.000000, 96.966787
340.000000, 96.983821
339.000000, 97.023429
338.000000, 97.087392
337.000000, 97.052115
336.000000, 97.049994
335.000000, 97.097779
334.000000, 97.079958
333.000000, 97.058712
332.000000, 97.118316
331.000000, 97.130115
330.000000, 97.193267
329.000000, 97.149438
328.000000, 97.202065
327.000000, 97.208001
326.000000, 97.219689
325.000000, 97.198177
324.000000, 97.175644
323.000000, 97.170385
322.000000, 97.265009
321.000000, 97.289442
320.000000, 97.383629
319.000000, 97.379400
318.000000, 97.456073
317.000000, 97.405036
316.000000, 97.381270
315.000000, 97.532076
314.000000, 97.543893
313.000000, 97.505749
312.000000, 97.533148
311.000000, 97.549277
310.000000, 97.616949
309.000000, 97.704089
308.000000, 97.725288
307.000000, 97.741077
306.000000, 97.802009
305.000000, 97.831066
304.000000, 97.841496
303.000000, 97.867344
302.000000, 97.957410
301.000000, 97.958813
300.000000, 98.117569
299.000000, 98.091202
298.000000, 98.147068
297.000000, 98.270451
296.000000, 98.303863
295.000000, 98.395724
294.000000, 98.455596
293.000000, 98.496575
292.000000, 98.617454
291.000000, 98.722761
290.000000, 98.819016
289.000000, 98.921245
288.000000, 99.039159
287.000000, 99.142686
286.000000, 99.309876
285.000000, 99.458356
284.000000, 99.499386
283.000000, 99.577114
282.000000, 99.730561
281.000000, 99.796035
280.000000, 99.789695
279.000000, 99.816898
278.000000, 99.921082
277.000000, 100.008974
276.000000, 100.030402
275.000000, 100.064316
274.000000, 100.081754
273.000000, 100.084069
272.000000, 100.100220
271.000000, 100.086358
270.000000, 100.060233
269.000000, 100.131885
268.000000, 100.183880
267.000000, 100.175988
266.000000, 100.162761
265.000000, 100.224067
264.000000, 100.313707
263.000000, 100.361398
262.000000, 100.440591
261.000000, 100.486740
260.000000, 100.474702
259.000000, 100.470759
258.000000, 100.551651
257.000000, 100.576945
256.000000, 100.592683
255.000000, 100.689795
254.000000, 100.712715
253.000000, 100.786310
252.000000, 100.904239
251.000000, 101.009935
250.000000, 101.125075
