nm, %T
509.000000, -0.011132
508.000000, -0.012731
507.000000, -0.013002
506.000000, -0.015229
505.000000, -0.015854
504.000000, -0.016028
503.000000, -0.015677
502.000000, -0.014429
501.000000, -0.016837
500.000000, -0.018173
499.000000, -0.017994
498.000000, -0.016306
497.000000, -0.015520
496.000000, -0.016323
495.000000, -0.016403
494.000000, -0.015777
493.000000, -0.015071
492.000000, -0.014008
491.000000, -0.014017
490.000000, -0.012855
489.000000, -0.012399
488.000000, -0.009814
487.000000, -0.008383
486.000000, -0.008469
485.000000, -0.009098
484.000000, -0.008114
483.000000, -0.006685
482.000000, -0.003117
481.000000, 0.002492
480.000000, 0.001691
479.000000, -0.001067
478.000000, -0.003649
477.000000, -0.003915
476.000000, -0.002224
475.000000, -0.002846
474.000000, -0.002758
473.000000, -0.003291
472.000000, -0.004980
471.000000, -0.004713
470.000000, -0.004888
469.000000, -0.005511
468.000000, -0.006576
467.000000, -0.007641
466.000000, -0.008444
465.000000, -0.009068
464.000000, -0.010222
463.000000, -0.011382
462.000000, -0.012181
461.000000, -0.012980
460.000000, -0.013507
459.000000, -0.014224
458.000000, -0.014320
457.000000, -0.014399
456.000000, -0.014755
455.000000, -0.014221
454.000000, -0.014045
453.000000, -0.014049
452.000000, -0.013962
451.000000, -0.013779
450.000000, -0.013242
449.000000, -0.012978
448.000000, -0.012709
447.000000, -0.012620
446.000000, -0.012890
445.000000, -0.011371
444.000000, -0.008974
443.000000, -0.008265
442.000000, -0.008883
441.000000, -0.009057
440.000000, -0.009057
439.000000, -0.009323
438.000000, -0.009323
437.000000, -0.009502
436.000000, -0.009410
435.000000, -0.009321
434.000000, -0.009680
433.000000, -0.009763
432.000000, -0.009496
431.000000, -0.009408
430.000000, -0.009228
429.000000, -0.009675
428.000000, -0.009675
427.000000, -0.009407
426.000000, -0.009580
425.000000, -0.009757
424.000000, -0.009845
423.000000, -0.009398
422.000000, -0.009485
421.000000, -0.009396
420.000000, -0.009398
419.000000, -0.009842
418.000000, -0.009930
417.000000, -0.009841
416.000000, -0.009754
415.000000, -0.009844
414.000000, -0.010196
413.000000, -0.010286
412.000000, -0.010198
411.000000, -0.009843
410.000000, -0.010103
409.000000, -0.010372
408.000000, -0.010110
407.000000, -0.010369
406.000000, -0.010109
405.000000, -0.010024
404.000000, -0.010467
403.000000, -0.010472
402.000000, -0.010030
401.000000, -0.010382
400.000000, -0.010827
399.000000, -0.010999
398.000000, -0.011271
397.000000, -0.011012
396.000000, -0.010387
395.000000, -0.010212
394.000000, -0.010301
393.000000, -0.011364
392.000000, -0.011104
391.000000, -0.010224
390.000000, -0.011108
389.000000, -0.011279
388.000000, -0.010665
387.000000, -0.010673
386.000000, -0.010141
385.000000, -0.010132
384.000000, -0.011024
383.000000, -0.010850
382.000000, -0.010499
381.000000, -0.010502
380.000000, -0.010677
379.000000, -0.008528
378.000000, 0.002135
377.000000, 0.005076
376.000000, 0.003829
375.000000, 0.001960
374.000000, 0.000535
373.000000, -0.001069
372.000000, -0.002944
371.000000, -0.003746
370.000000, -0.003834
369.000000, -0.004732
368.000000, -0.005884
367.000000, -0.006246
366.000000, -0.006515
