nm, %T
798.000000, 92.987695
797.000000, 92.975619
796.000000, 92.973527
795.000000, 92.973621
794.000000, 92.974839
793.000000, 92.986139
792.000000, 92.992955
791.000000, 93.000212
790.000000, 92.997677
789.000000, 92.994752
788.000000, 92.998525
787.000000, 92.971513
786.000000, 92.987437
785.000000, 92.996052
784.000000, 92.982828
783.000000, 92.981653
782.000000, 92.973546
781.000000, 92.988734
780.000000, 92.999310
779.000000, 92.990895
778.000000, 92.975876
777.000000, 92.965360
776.000000, 92.982460
775.000000, 92.994432
774.000000, 92.989117
773.000000, 93.010862
772.000000, 92.982285
771.000000, 92.956021
770.000000, 92.965089
769.000000, 92.966618
768.000000, 92.963231
767.000000, 92.946076
766.000000, 92.955149
765.000000, 92.975100
764.000000, 92.975887
763.000000, 92.966614
762.000000, 92.950786
761.000000, 92.952461
760.000000, 92.963383
759.000000, 92.957739
758.000000, 92.954931
757.000000, 92.950201
756.000000, 92.942730
755.000000, 92.941324
754.000000, 92.951149
753.000000, 92.964387
752.000000, 92.954465
751.000000, 92.952460
750.000000, 92.970137
749.000000, 92.958666
748.000000, 92.969135
747.000000, 92.961254
746.000000, 92.965585
745.000000, 92.954960
744.000000, 92.948641
743.000000, 92.954491
742.000000, 92.964158
741.000000, 92.959656
740.000000, 92.934244
739.000000, 92.938017
738.000000, 92.947183
737.000000, 92.940992
736.000000, 92.951439
735.000000, 92.960844
734.000000, 92.988689
733.000000, 92.952990
732.000000, 92.926048
731.000000, 92.976355
730.000000, 92.961706
729.000000, 92.941945
728.000000, 92.934300
727.000000, 92.941600
726.000000, 92.926526
725.000000, 92.931163
724.000000, 92.944524
723.000000, 92.911716
722.000000, 92.908413
721.000000, 92.929679
720.000000, 92.939962
719.000000, 92.932410
718.000000, 92.932361
717.000000, 92.914944
716.000000, 92.934417
715.000000, 92.918451
714.000000, 92.930972
713.000000, 92.909057
712.000000, 92.910973
711.000000, 92.921135
710.000000, 92.938721
709.000000, 92.929480
708.000000, 92.924867
707.000000, 92.919100
706.000000, 92.928171
705.000000, 92.926048
704.000000, 92.921038
703.000000, 92.909239
702.000000, 92.914360
701.000000, 92.932445
700.000000, 92.899765
699.000000, 92.933191
698.000000, 92.913296
697.000000, 92.897857
696.000000, 92.906415
695.000000, 92.902709
694.000000, 92.908862
693.000000, 92.920324
692.000000, 92.912032
691.000000, 92.911082
690.000000, 92.900865
689.000000, 92.912039
688.000000, 92.901025
687.000000, 92.901798
686.000000, 92.903860
685.000000, 92.901918
684.000000, 92.889545
683.000000, 92.904117
682.000000, 92.899885
681.000000, 92.878895
680.000000, 92.901411
679.000000, 92.883828
678.000000, 92.897430
677.000000, 92.887199
676.000000, 92.894186
675.000000, 92.885540
674.000000, 92.869737
673.000000, 92.885509
672.000000, 92.906522
671.000000, 92.870705
670.000000, 92.891574
669.000000, 92.896358
668.000000, 92.893784
667.000000, 92.875242
666.000000, 92.867516
665.000000, 92.876960
664.000000, 92.872875
663.000000, 92.882682
662.000000, 92.878269
661.000000, 92.861807
660.000000, 92.872567
659.000000, 92.858884
658.000000, 92.882128
657.000000, 92.882238
656.000000, 92.878130
655.000000, 92.872198
654.000000, 92.875842
653.000000, 92.873998
652.000000, 92.853998
651.000000, 92.865380
650.000000, 92.862362
649.000000, 92.867255
648.000000, 92.860432
647.000000, 92.867967
646.000000, 92.871565
645.000000, 92.858941
644.000000, 92.850269
643.000000, 92.855508
642.000000, 92.861085
641.000000, 92.864947
640.000000, 92.859301
639.000000, 92.862499
638.000000, 92.863045
637.000000, 92.843737
636.000000, 92.856792
635.000000, 92.851373
634.000000, 92.856149
633.000000, 92.841069
632.000000, 92.844364
631.000000, 92.853590
630.000000, 92.852812
629.000000, 92.856020
628.000000, 92.833634
627.000000, 92.853745
626.000000, 92.854051
625.000000, 92.851551
624.000000, 92.853152
623.000000, 92.847244
622.000000, 92.843739
621.000000, 92.837364
620.000000, 92.833295
619.000000, 92.844932
618.000000, 92.836945
617.000000, 92.837130
616.000000, 92.837157
615.000000, 92.837410
614.000000, 92.830768
613.000000, 92.838019
612.000000, 92.843317
611.000000, 92.821342
610.000000, 92.825747
609.000000, 92.831347
608.000000, 92.845226
607.000000, 92.837566
606.000000, 92.823529
605.000000, 92.816221
604.000000, 92.816803
603.000000, 92.817851
602.000000, 92.828937
601.000000, 92.822503
600.000000, 92.816826
599.000000, 92.816357
598.000000, 92.818327
597.000000, 92.811637
596.000000, 92.818427
595.000000, 92.824325
594.000000, 92.813443
593.000000, 92.812069
592.000000, 92.822662
591.000000, 92.801983
590.000000, 92.802403
589.000000, 92.807284
588.000000, 92.804709
587.000000, 92.807994
586.000000, 92.812473
585.000000, 92.817957
584.000000, 92.809792
583.000000, 92.813840
582.000000, 92.816669
581.000000, 92.797636
580.000000, 92.805668
579.000000, 92.792479
578.000000, 92.790300
577.000000, 92.795489
576.000000, 92.799640
575.000000, 92.785803
574.000000, 92.789938
573.000000, 92.795695
572.000000, 92.791506
571.000000, 92.784421
570.000000, 92.786773
569.000000, 92.790594
568.000000, 92.787634
567.000000, 92.781651
566.000000, 92.781560
565.000000, 92.789849
564.000000, 92.790662
563.000000, 92.793015
562.000000, 92.788257
561.000000, 92.780323
560.000000, 92.777320
559.000000, 92.773331
558.000000, 92.770718
557.000000, 92.773378
556.000000, 92.771537
555.000000, 92.770324
554.000000, 92.781717
553.000000, 92.778724
552.000000, 92.769507
551.000000, 92.772390
550.000000, 92.774111
549.000000, 92.765965
548.000000, 92.760088
547.000000, 92.758089
546.000000, 92.768355
545.000000, 92.770288
544.000000, 92.764087
543.000000, 92.765700
542.000000, 92.766474
541.000000, 92.754299
540.000000, 92.754849
539.000000, 92.761205
538.000000, 92.758408
537.000000, 92.754974
536.000000, 92.752975
535.000000, 92.751777
534.000000, 92.751982
533.000000, 92.755781
532.000000, 92.754020
531.000000, 92.743011
530.000000, 92.747978
529.000000, 92.751290
528.000000, 92.744320
527.000000, 92.741833
526.000000, 92.742276
525.000000, 92.742328
524.000000, 92.741366
523.000000, 92.739321
522.000000, 92.740939
521.000000, 92.735913
520.000000, 92.733794
519.000000, 92.739608
518.000000, 92.744795
517.000000, 92.737653
516.000000, 92.728079
515.000000, 92.729521
514.000000, 92.729178
513.000000, 92.722986
512.000000, 92.721214
511.000000, 92.721227
510.000000, 92.720813
509.000000, 92.719819
508.000000, 92.723649
507.000000, 92.717199
506.000000, 92.713256
505.000000, 92.713208
504.000000, 92.716285
503.000000, 92.714238
502.000000, 92.704587
501.000000, 92.701544
500.000000, 92.697752
499.000000, 92.695378
498.000000, 92.687026
497.000000, 92.684290
496.000000, 92.687015
495.000000, 92.689089
494.000000, 92.685996
493.000000, 92.683575
492.000000, 92.674961
491.000000, 92.672865
490.000000, 92.680804
489.000000, 92.678499
488.000000, 92.676939
487.000000, 92.671174
486.000000, 92.660997
485.000000, 92.651124
484.000000, 92.662524
483.000000, 92.659819
482.000000, 92.656509
481.000000, 92.651640
480.000000, 92.650793
479.000000, 92.659063
478.000000, 92.661904
477.000000, 92.652333
476.000000, 92.655236
475.000000, 92.660130
474.000000, 92.648998
473.000000, 92.645989
472.000000, 92.645913
471.000000, 92.644819
470.000000, 92.642930
469.000000, 92.641283
468.000000, 92.639641
467.000000, 92.637591
466.000000, 92.639798
465.000000, 92.631555
464.000000, 92.630500
463.000000, 92.626638
462.000000, 92.625427
461.000000, 92.626534
460.000000, 92.621790
459.000000, 92.627624
458.000000, 92.620552
457.000000, 92.627929
456.000000, 92.617627
455.000000, 92.616029
454.000000, 92.615246
453.000000, 92.607262
452.000000, 92.600870
451.000000, 92.606072
450.000000, 92.605936
449.000000, 92.609627
448.000000, 92.600969
447.000000, 92.595187
446.000000, 92.604640
445.000000, 92.584288
444.000000, 92.592573
443.000000, 92.581149
442.000000, 92.583553
441.000000, 92.586147
440.000000, 92.571043
439.000000, 92.568969
438.000000, 92.566929
437.000000, 92.571846
436.000000, 92.563107
435.000000, 92.554637
434.000000, 92.560920
433.000000, 92.560877
432.000000, 92.549525
431.000000, 92.554135
430.000000, 92.542574
429.000000, 92.539196
428.000000, 92.530823
427.000000, 92.533743
426.000000, 92.531580
425.000000, 92.554348
424.000000, 92.541144
423.000000, 92.536724
422.000000, 92.530160
421.000000, 92.531298
420.000000, 92.530796
419.000000, 92.520288
418.000000, 92.521687
417.000000, 92.521016
416.000000, 92.510665
415.000000, 92.503452
414.000000, 92.512526
413.000000, 92.503763
412.000000, 92.500059
411.000000, 92.492368
410.000000, 92.492461
409.000000, 92.480972
408.000000, 92.491192
407.000000, 92.481878
406.000000, 92.488081
405.000000, 92.474968
404.000000, 92.471764
403.000000, 92.468775
402.000000, 92.468914
401.000000, 92.469610
400.000000, 92.442910
399.000000, 92.455982
398.000000, 92.458796
397.000000, 92.441012
396.000000, 92.444614
395.000000, 92.437239
394.000000, 92.451439
393.000000, 92.439960
392.000000, 92.437288
391.000000, 92.428946
390.000000, 92.423643
389.000000, 92.415336
388.000000, 92.433613
387.000000, 92.407878
386.000000, 92.419392
385.000000, 92.396167
384.000000, 92.405761
383.000000, 92.385729
382.000000, 92.415812
381.000000, 92.396513
380.000000, 92.376683
379.000000, 92.393153
378.000000, 92.382127
377.000000, 92.347955
376.000000, 92.331281
375.000000, 92.365508
374.000000, 92.358159
373.000000, 92.377998
372.000000, 92.335795
371.000000, 92.347716
370.000000, 92.347399
369.000000, 92.326724
368.000000, 92.342327
367.000000, 92.336268
366.000000, 92.329024
365.000000, 92.310029
364.000000, 92.317313
363.000000, 92.314388
362.000000, 92.316387
361.000000, 92.305063
360.000000, 92.307567
359.000000, 92.305545
358.000000, 92.296798
357.000000, 92.296847
