nm, %T
544.000000, 80.448712
543.000000, 80.354883
542.000000, 80.259290
541.000000, 80.158516
540.000000, 80.067534
539.000000, 79.976098
538.000000, 79.879573
537.000000, 79.783347
536.000000, 79.682817
535.000000, 79.579023
534.000000, 79.477047
533.000000, 79.374956
532.000000, 79.275187
531.000000, 79.172843
530.000000, 79.077304
529.000000, 78.980741
528.000000, 78.876027
527.000000, 78.772434
526.000000, 78.668029
525.000000, 78.572063
524.000000, 78.471716
523.000000, 78.367591
522.000000, 78.267795
521.000000, 78.166198
520.000000, 78.067144
519.000000, 77.970462
518.000000, 77.873200
517.000000, 77.778755
516.000000, 77.683135
515.000000, 77.597026
514.000000, 77.510965
513.000000, 77.421054
512.000000, 77.332738
511.000000, 77.243893
510.000000, 77.163547
509.000000, 77.078854
508.000000, 76.984930
507.000000, 76.892980
506.000000, 76.798180
505.000000, 76.701122
504.000000, 76.596416
503.000000, 76.486379
502.000000, 76.367971
501.000000, 76.250365
500.000000, 76.132700
499.000000, 76.015946
498.000000, 75.894829
497.000000, 75.761931
496.000000, 75.628104
495.000000, 75.500371
494.000000, 75.360834
493.000000, 75.222292
492.000000, 75.082867
491.000000, 74.944075
490.000000, 74.802641
489.000000, 74.671089
488.000000, 74.528363
487.000000, 74.387518
486.000000, 74.249700
485.000000, 74.107333
484.000000, 73.942858
483.000000, 73.780804
482.000000, 73.634395
481.000000, 73.489697
480.000000, 73.340631
479.000000, 73.203956
478.000000, 73.072627
477.000000, 72.933179
476.000000, 72.789897
475.000000, 72.657322
474.000000, 72.519089
473.000000, 72.372955
472.000000, 72.237274
471.000000, 72.100615
470.000000, 71.958294
469.000000, 71.808526
468.000000, 71.656478
467.000000, 71.511452
466.000000, 71.365900
465.000000, 71.204827
464.000000, 71.036459
463.000000, 70.878824
462.000000, 70.706188
461.000000, 70.541557
460.000000, 70.375491
459.000000, 70.216414
458.000000, 70.052467
457.000000, 69.881928
456.000000, 69.712561
455.000000, 69.538844
454.000000, 69.371089
453.000000, 69.202214
452.000000, 69.034051
451.000000, 68.854450
450.000000, 68.674160
449.000000, 68.508811
448.000000, 68.326946
447.000000, 68.152523
446.000000, 67.976188
445.000000, 67.800390
444.000000, 67.617229
443.000000, 67.427955
442.000000, 67.243812
441.000000, 67.056209
440.000000, 66.878236
439.000000, 66.696228
438.000000, 66.511022
437.000000, 66.321203
436.000000, 66.114413
435.000000, 65.934440
434.000000, 65.745126
433.000000, 65.543696
432.000000, 65.355290
431.000000, 65.162175
430.000000, 64.957081
429.000000, 64.760155
428.000000, 64.561544
427.000000, 64.367196
426.000000, 64.160603
425.000000, 63.947427
424.000000, 63.751015
423.000000, 63.533752
422.000000, 63.331786
421.000000, 63.105564
420.000000, 62.907635
419.000000, 62.698166
418.000000, 62.475247
417.000000, 62.270012
416.000000, 62.048924
415.000000, 61.824822
414.000000, 61.611342
413.000000, 61.385155
412.000000, 61.169467
411.000000, 60.945565
410.000000, 60.716645
409.000000, 60.487858
408.000000, 60.262191
407.000000, 60.026736
406.000000, 59.791464
405.000000, 59.573605
404.000000, 59.330620
403.000000, 59.084787
402.000000, 58.859645
401.000000, 58.629599
400.000000, 58.376432
399.000000, 58.148658
398.000000, 57.889221
397.000000, 57.646647
396.000000, 57.415782
395.000000, 57.149014
394.000000, 56.904743
393.000000, 56.648930
392.000000, 56.396231
391.000000, 56.144712
390.000000, 55.889604
