nm, %T
629.000000, 62.395160
628.000000, 62.520190
627.000000, 62.638224
626.000000, 62.762092
625.000000, 62.877766
624.000000, 63.007167
623.000000, 63.145763
622.000000, 63.270685
621.000000, 63.402553
620.000000, 63.532265
619.000000, 63.660742
618.000000, 63.795217
617.000000, 63.924993
616.000000, 64.066155
615.000000, 64.203284
614.000000, 64.341140
613.000000, 64.497979
612.000000, 64.644996
611.000000, 64.785183
610.000000, 64.932742
609.000000, 65.073621
608.000000, 65.231227
607.000000, 65.385369
606.000000, 65.541918
605.000000, 65.687237
604.000000, 65.834972
603.000000, 66.000147
602.000000, 66.150298
601.000000, 66.306661
600.000000, 66.469150
599.000000, 66.625318
598.000000, 66.774560
597.000000, 66.933143
596.000000, 67.083546
595.000000, 67.242830
594.000000, 67.391197
593.000000, 67.545746
592.000000, 67.698055
591.000000, 67.837674
590.000000, 67.983474
589.000000, 68.121181
588.000000, 68.255936
587.000000, 68.390729
586.000000, 68.516233
585.000000, 68.630367
584.000000, 68.744120
583.000000, 68.859389
582.000000, 68.954384
581.000000, 69.047516
580.000000, 69.128563
579.000000, 69.201656
578.000000, 69.276959
577.000000, 69.332268
576.000000, 69.374592
575.000000, 69.413976
574.000000, 69.442744
573.000000, 69.460308
572.000000, 69.470202
571.000000, 69.469045
570.000000, 69.450756
569.000000, 69.425308
568.000000, 69.393481
567.000000, 69.359290
566.000000, 69.319600
565.000000, 69.269230
564.000000, 69.212286
563.000000, 69.144101
562.000000, 69.071092
561.000000, 68.994184
560.000000, 68.913025
559.000000, 68.830070
558.000000, 68.746109
557.000000, 68.656546
556.000000, 68.566538
555.000000, 68.467011
554.000000, 68.369165
553.000000, 68.273507
552.000000, 68.178624
551.000000, 68.082948
550.000000, 67.985799
549.000000, 67.894189
548.000000, 67.802641
547.000000, 67.706477
546.000000, 67.616318
545.000000, 67.528590
544.000000, 67.435251
543.000000, 67.340856
542.000000, 67.254813
541.000000, 67.178605
540.000000, 67.096214
539.000000, 67.012824
538.000000, 66.937810
537.000000, 66.858761
536.000000, 66.782484
535.000000, 66.710040
534.000000, 66.638384
533.000000, 66.572046
532.000000, 66.504437
531.000000, 66.439137
530.000000, 66.376416
529.000000, 66.311047
528.000000, 66.250707
527.000000, 66.197522
526.000000, 66.145700
525.000000, 66.088196
524.000000, 66.031488
523.000000, 65.985617
522.000000, 65.939230
521.000000, 65.891274
520.000000, 65.849969
519.000000, 65.802245
518.000000, 65.759636
517.000000, 65.725064
516.000000, 65.686413
515.000000, 65.655414
514.000000, 65.621842
513.000000, 65.592614
512.000000, 65.556754
511.000000, 65.522558
510.000000, 65.499966
509.000000, 65.474184
508.000000, 65.445031
507.000000, 65.419775
506.000000, 65.400378
505.000000, 65.377932
504.000000, 65.351673
503.000000, 65.322972
502.000000, 65.300272
501.000000, 65.278808
500.000000, 65.256663
499.000000, 65.237562
498.000000, 65.214102
497.000000, 65.197986
496.000000, 65.178476
495.000000, 65.159378
494.000000, 65.138109
493.000000, 65.114720
492.000000, 65.100737
491.000000, 65.092479
490.000000, 65.077843
489.000000, 65.079832
488.000000, 65.064533
487.000000, 65.047511
486.000000, 65.038046
485.000000, 65.034576
484.000000, 65.024811
483.000000, 65.018369
482.000000, 65.007436
481.000000, 65.005914
480.000000, 64.997666
479.000000, 64.996160
478.000000, 64.991524
477.000000, 64.993648
476.000000, 64.991008
475.000000, 64.994716
474.000000, 65.002378
473.000000, 65.006675
472.000000, 65.004765
471.000000, 65.002236
470.000000, 65.009046
469.000000, 65.006962
468.000000, 65.012521
467.000000, 65.017918
466.000000, 65.019690
465.000000, 65.023835
464.000000, 65.025126
463.000000, 65.033156
462.000000, 65.037338
461.000000, 65.034006
460.000000, 65.041401
459.000000, 65.048884
458.000000, 65.056512
457.000000, 65.059619
456.000000, 65.062986
455.000000, 65.067688
454.000000, 65.071693
453.000000, 65.079391
452.000000, 65.081186
451.000000, 65.089979
450.000000, 65.092943
449.000000, 65.098949
448.000000, 65.105937
447.000000, 65.114858
446.000000, 65.132174
445.000000, 65.133242
444.000000, 65.145119
443.000000, 65.152291
442.000000, 65.159195
441.000000, 65.165416
440.000000, 65.179928
439.000000, 65.186188
438.000000, 65.198730
437.000000, 65.205416
436.000000, 65.208084
435.000000, 65.220047
434.000000, 65.224673
433.000000, 65.229054
432.000000, 65.233984
431.000000, 65.249638
430.000000, 65.249814
429.000000, 65.271305
428.000000, 65.276358
427.000000, 65.279186
426.000000, 65.294135
425.000000, 65.290455
424.000000, 65.292508
423.000000, 65.319225
422.000000, 65.316937
421.000000, 65.313372
420.000000, 65.323363
419.000000, 65.327856
418.000000, 65.324771
417.000000, 65.330159
